type,gene.name,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Endogenous,EIF4EBP1,NM_004095.3,2311.814814814815,-0.40345873275876737,0.2606275661649951,-1.5480278571275548,0.12161558969792147,0.3987711177989741
Housekeeping,VPS33B,NM_018668.3,314.55555555555554,0.22582321102617575,0.1471856965325875,1.534274160778779,0.1249622197436649,0.4062491789454899
Endogenous,LEFTY1,NM_020997.2,68.46296296296296,0.43051401888431046,0.28100496514688905,1.5320512883438515,0.12550977888882398,0.4062491789454899
Endogenous,ITGA6,NM_000210.1,1984.462962962963,-0.44508935772856784,0.29078189597932347,-1.5306639233145953,0.12585247437637168,0.4062491789454899
Endogenous,FAS,NM_152876.1,428.9074074074074,0.2897977358732935,0.19040452962259155,1.5220107234198326,0.12800639379108428,0.4110720790301315
Endogenous,PLD1,NM_002662.3,445.6111111111111,0.34911588026014434,0.23011407420788887,1.5171426670093515,0.12923066781740972,0.4128754156422885
Endogenous,CCNE1,NM_001238.1,625.2777777777778,-0.47448134089615046,0.3178077940788392,-1.4929820782760443,0.13544187820776998,0.43051168430326886
Endogenous,SRSF2,NM_003016.3,2995.5925925925926,-0.18729100511163257,0.12627953208666684,-1.4831461759225792,0.13803557791807547,0.4365287565632539
Housekeeping,PIAS1,NM_016166.1,819.2777777777778,0.17057558594351546,0.11703127504085936,1.457521383783626,0.14497251301257508,0.45615088690320343
Housekeeping,GPATCH3,NM_022078.2,179.57407407407408,0.15493362481443146,0.10658516408087233,1.4536134193767751,0.14605351432778402,0.45724291168949466
Endogenous,IL10,NM_000572.2,57.611111111111114,-0.3109085316626379,0.21504315834712642,-1.4457959697595395,0.14823443686010773,0.459304323564227
Endogenous,HDAC10,NM_032019.5,677.2592592592592,0.22189736642501948,0.153488950337296,1.4456895166550698,0.14826430603960297,0.459304323564227
Endogenous,HDAC6,NM_006044.2,830.7592592592592,-0.17130782465916777,0.11868818263871529,-1.4433435650508335,0.148923713258385,0.459304323564227
Endogenous,MSH2,NM_000251.1,1090.5555555555557,-0.2719304177918675,0.18895989773368346,-1.4390906274468942,0.15012484717956825,0.46072797927522674
Endogenous,PRKCA,NM_002737.2,361.9259259259259,0.36143846538483937,0.2527716455662661,1.429901144865892,0.15274539340210008,0.46647245141915855
Endogenous,BMP6,NM_001718.2,262.2962962962963,0.5081230045463914,0.3587022183572954,1.4165594148633371,0.15661178147370822,0.4759470236981474
Endogenous,PDGFRB,NM_002609.3,2672.222222222222,0.3895919572581445,0.27565610588976475,1.4133260571196737,0.15755987583656125,0.4765038963406683
Endogenous,KDM5C,NM_004187.2,1756.5,-0.15611081946192965,0.11084132027479753,-1.4084171775913539,0.1590075756993264,0.4785590321771997
Endogenous,GNA11,NM_002067.1,1705.4814814814815,0.17824555733735312,0.1286535860148387,1.3854690169055572,0.16590910002490628,0.49369610548333953
Endogenous,NFE2L2,NM_006164.3,1250.9814814814815,0.18503707126466387,0.13358841323020076,1.3851281468985361,0.16601328665018353,0.49369610548333953
Endogenous,EPOR,NM_000121.2,191.57407407407408,-0.3807699839265255,0.27515915269903796,-1.3838172570003586,0.16641441757865377,0.49369610548333953
Endogenous,LAMA1,NM_005559.2,82.68518518518519,0.35940292652134054,0.26163252017006505,1.373693630622536,0.16953681510677313,0.49888242549073314
Endogenous,KAT2B,NM_003884.3,418.962962962963,0.27254641205735614,0.1986662339317001,1.3718809012660675,0.17010051682878333,0.49888242549073314
Endogenous,SMAD2,NM_001003652.1,1825.5740740740741,0.2142325426116583,0.1564930629853431,1.368958716283309,0.17101218003535412,0.49888242549073314
Endogenous,H2AFX,NM_002105.2,950.8703703703703,-0.25692446216161496,0.18783380454013818,-1.3678286652960427,0.17136571276888746,0.49888242549073314
Endogenous,MCM7,NM_182776.1,5209.185185185185,0.2914465226736277,0.2139702627305899,1.3620889134514371,0.17316982667507655,0.49947317900001886
Endogenous,POLR2H,NM_001278698.1,1620.5555555555557,-0.22472776696763958,0.16498845530797435,-1.3620817683767832,0.17317208132263898,0.49947317900001886
Endogenous,NOTCH3,NM_000435.2,4036.3518518518517,0.3200674454920186,0.23567636072233553,1.358080396824819,0.1744381747635744,0.5008063727083265
Endogenous,PPP3CB,NM_001142354.1,663.2037037037037,0.22278727635803758,0.1645311930181653,1.3540731837606041,0.17571303057269028,0.5021523763614039
Endogenous,MNAT1,NM_002431.2,419.3703703703704,0.15789696633588315,0.11685741069929388,1.351193436436781,0.17663347657042672,0.5022275329194557
Endogenous,CREB3L4,NM_130898.2,395.1296296296296,-0.3131643602548488,0.23215340918133806,-1.3489543890791282,0.17735161676128447,0.5022275329194557
Endogenous,CD40,NM_001250.4,413.962962962963,-0.3248460505849197,0.2431850758390831,-1.3357976408053598,0.18161542431253513,0.5090700004791937
Endogenous,COMP,NM_000095.2,3782.1111111111113,0.6179903088551514,0.46265711926965825,1.3357414878446032,0.18163378382612985,0.5090700004791937
Endogenous,SIX1,NM_005982.3,128.66666666666666,-0.4478475879247756,0.33625676888261385,-1.3318619262683682,0.18290556420318585,0.5090700004791937
Endogenous,KMT2C,NM_170606.2,2030.7592592592594,-0.2753663897805476,0.2068147568985411,-1.3314639337638585,0.1830364046666764,0.5090700004791937
Endogenous,SMARCB1,NM_003073.3,1925.0925925925926,0.17956779440418216,0.13559686248346248,1.3242769125729765,0.18541109524604638,0.5133827215034973
Housekeeping,EIF2B4,NM_172195.3,1003.9444444444445,-0.1785819573882241,0.1355516100236692,-1.3174462284663473,0.18768909391659774,0.5157588511497521
Endogenous,TGFB1,NM_000660.3,2014.0185185185185,0.2768110659558085,0.21022415532137018,1.316742433963627,0.18792497465649075,0.5157588511497521
Endogenous,FANCL,NM_001114636.1,759.1111111111111,-0.29583325260580784,0.22556686429165235,-1.311510241252912,0.18968543601021545,0.5169700630778001
Endogenous,SMC1A,NM_006306.2,1291.5740740740741,0.20887449125969829,0.15939185246957235,1.3104464752962959,0.1900448400567508,0.5169700630778001
Endogenous,NPM1,NM_002520.5,119.74074074074075,0.20052750806517908,0.15330241475086256,1.3080518554848843,0.19085572152149924,0.5169700630778001
Endogenous,AMER1,NM_152424.3,506.8703703703704,-0.20725073152564122,0.16046023964633216,-1.2916017823632773,0.1964950864884759,0.5299412938628593
Endogenous,MAP3K13,NM_004721.3,254.4814814814815,-0.29612123505773325,0.23082361806546658,-1.2828896693480771,0.19953073264550425,0.5358088208540911
Endogenous,EFNA5,NM_001962.2,395.6296296296296,0.4074052205258964,0.3200266549731939,1.2730352743899458,0.2030055249679526,0.5394755419130729
Endogenous,EFNA1,NM_004428.2,1032.4074074074074,-0.2735169119693525,0.21506680228835826,-1.271776532031314,0.2034525294718398,0.5394755419130729
Endogenous,RASAL1,NM_004658.1,206.3148148148148,-0.43495685025660447,0.3420386619667054,-1.2716598987834418,0.2034939845097466,0.5394755419130729
Endogenous,SYK,NM_003177.3,809.3333333333334,-0.23844200704122606,0.18808814868405083,-1.2677141473796911,0.20490005071817416,0.5400685282363703
Endogenous,EZH2,NM_004456.3,1050.2592592592594,-0.2937629623483851,0.23243584631687114,-1.2638453448695215,0.2062855421073296,0.5400685282363703
Endogenous,DUSP5,NM_004419.3,905.8703703703703,0.29051681777254806,0.22988398335479737,1.2637540620834442,0.2063183141577145,0.5400685282363703
Endogenous,ITGB4,NM_001005731.1,2598.5555555555557,-0.4272481113447965,0.33955522426178497,-1.2582581000591628,0.20829842904523702,0.5409827565452825
Endogenous,NSD1,NM_022455.4,902.6296296296297,0.23572438766963352,0.18738543124513854,1.257965393058,0.20840427218437851,0.5409827565452825
Endogenous,CASP3,NM_032991.2,927.7407407407408,-0.1978259322697572,0.1576574871125161,-1.2547829848929022,0.2095575510061472,0.5417193123519906
Endogenous,MECOM,NM_005241.2,202.62962962962962,0.24577863360802313,0.19678574769005794,1.2489656212050992,0.2116776483325865,0.5430914403769416
Endogenous,MAML2,NM_032427.1,631.9629629629629,0.28539308364171906,0.22858067182995895,1.2485442507318503,0.2118318138227878,0.5430914403769416
Housekeeping,RBM45,NM_152945.2,252.66666666666666,-0.13389776778582965,0.1077494234287887,-1.2426773482859732,0.2139867543134969,0.546367819415199
Endogenous,H3F3C,NM_001013699.2,9049.333333333334,-0.2413146700008355,0.1955628966814139,-1.233949149331504,0.21722185332132896,0.5523641413028079
Endogenous,LAT,NM_001014987.1,488.8703703703704,0.2796142562859452,0.2282203464714021,1.2251942502461461,0.22050204034017148,0.557188657377078
Endogenous,SUV39H2,NM_024670.3,811.3888888888889,-0.28494447163713277,0.23286764251161837,-1.2236327407442025,0.22109080276917312,0.557188657377078
Endogenous,CDKN1B,NM_004064.2,304.98148148148147,0.20578855192878087,0.16884354530962,1.218812075708386,0.22291552711228746,0.557188657377078
Endogenous,HRAS,NM_005343.2,265.4074074074074,0.15790325357470578,0.12970388627409554,1.2174134338659535,0.22344695434402925,0.557188657377078
Housekeeping,TMUB2,NM_024107.2,492.037037037037,-0.2362648503169032,0.19413153944769776,-1.217034856824781,0.22359095400364287,0.557188657377078
Endogenous,CDC6,NM_001254.3,475.31481481481484,-0.2768556785379649,0.22855791215462887,-1.211315223909906,0.22577461627233025,0.560388788596262
Endogenous,SPRY4,NM_030964.3,377.7037037037037,-0.26991815400806907,0.2238054195753697,-1.2060394002977672,0.22780229886637848,0.5631779055307691
Endogenous,TGFB3,NM_003239.2,1088,0.3797490610518805,0.31614636151679887,1.201181184657417,0.22968092633216797,0.5655779332211093
Endogenous,MET,NM_000245.2,623.0370370370371,0.35891621249696387,0.3003557829335083,1.1949702083026632,0.23209867007232562,0.5692813836813342
Endogenous,CDC25A,NM_001789.2,227.37037037037038,-0.3289708590563872,0.27649624539808976,-1.1897841816359795,0.23413122840421458,0.5720147266502968
Endogenous,PRKACA,NM_002730.3,2466.1666666666665,0.1617492247540601,0.13689550300774095,1.18155250684103,0.23738330769838542,0.5776945339691176
Endogenous,PPARGC1A,NM_013261.3,162.5,0.4288435796870878,0.3655759687262322,1.1730628279022208,0.24077061167582745,0.5836579419223366
Endogenous,VEGFA,NM_001025366.1,5630.37037037037,-0.3041895168282339,0.2598706912558802,-1.1705418389360247,0.24178298729105757,0.5838403142725924
Endogenous,FST,NM_006350.2,338.5740740740741,-0.3745983475297787,0.32195244681322216,-1.163520734933562,0.2446182904035691,0.586002738714141
Endogenous,STAT4,NM_003151.2,225.2962962962963,0.3050841286717554,0.2622399264610357,1.1633778760881615,0.24467622174564663,0.586002738714141
Endogenous,CYLD,NM_015247.1,1426.351851851852,0.1589467016556545,0.1370026299367448,1.1601726312045355,0.2459785275920446,0.586002738714141
Endogenous,STAG2,NM_001042749.1,1033.5,0.14236291838289886,0.12290214781660443,1.1583436165439025,0.24672383865128275,0.586002738714141
Endogenous,COL5A1,NM_000093.3,11492.796296296296,0.39460048354642785,0.3419213797339273,1.1540678850017914,0.2484723385919191,0.586002738714141
Endogenous,RASGRP1,NM_005739.3,357.68518518518516,-0.34940482954189106,0.30282915306583125,-1.1538018252355473,0.24858142570788672,0.586002738714141
Endogenous,AXIN2,NM_004655.3,273.6111111111111,0.3069636136329859,0.2664286716334516,1.1521418162355352,0.24926280218177746,0.586002738714141
Endogenous,NTHL1,NM_002528.5,492.537037037037,0.17673041213973967,0.1542307758328166,1.1458829224286096,0.25184359828620306,0.5893894355448899
Endogenous,CIC,NM_015125.3,1004.2962962962963,0.22567107374927947,0.1972532143274167,1.1440679155407452,0.25259547237638136,0.5893894355448899
Endogenous,HELLS,NM_018063.3,700.3333333333334,-0.27878741948362484,0.24499819875515377,-1.1379162006094556,0.2551554757558691,0.5895041502712278
Endogenous,FGFR3,NM_022965.2,544.6111111111111,0.5525386781538493,0.4856269964592105,1.1377841062842537,0.25521064322288994,0.5895041502712278
Endogenous,BAIAP3,NM_003933.4,90.5925925925926,0.3419634908026934,0.30072468029261556,1.1371314468435083,0.2554833396039029,0.5895041502712278
Housekeeping,MRPS5,NM_031902.3,1455.962962962963,-0.14202127864553238,0.1263016322833135,-1.12446114969407,0.2608174430778241,0.5995913912822304
Endogenous,BAP1,NM_004656.2,1392.3703703703704,0.12934744398249065,0.11557895981625123,1.119126216295152,0.26308629699361463,0.5996467425049975
Endogenous,APH1B,NM_001145646.1,209.61111111111111,0.24811230735799839,0.22212345398453237,1.1170018424766426,0.2639935374001068,0.5996467425049975
Endogenous,IDH2,NM_002168.2,4746.574074074074,-0.2665479663614414,0.23880843344966773,-1.116158095889106,0.2643544679071952,0.5996467425049975
Endogenous,COL5A2,NM_000393.3,4422.888888888889,0.36817334292256143,0.3304992690556831,1.113991398451568,0.2652828767676374,0.5996467425049975
Endogenous,COL4A5,NM_033381.1,485.48148148148147,-0.44604667881970445,0.40071516594894974,-1.1131265215864823,0.2656540945929042,0.5996467425049975
Housekeeping,DDX50,NM_024045.1,1046.4814814814815,0.11367136010980654,0.10265413358378232,1.107323749579284,0.2681539797246262,0.6031044381532206
Endogenous,CCR7,NM_001838.2,155.4814814814815,0.4147612753658375,0.37592889351397024,1.1032971461408145,0.26989814555189406,0.6048436858950719
Endogenous,BRAF,NM_004333.3,1162.2777777777778,0.13004077160933675,0.11853244926467871,1.097090057752543,0.27260202596613353,0.6087134845050222
Endogenous,PTEN,NM_000314.3,3039.796296296296,0.20680183824249967,0.1893868016741792,1.0919548585982315,0.274852943183906,0.6096274974665857
Endogenous,TTK,NM_003318.3,763.7777777777778,-0.3206394071915114,0.29370862217399796,-1.0916921839685019,0.2749684218107714,0.6096274974665857
Endogenous,PIK3R3,NM_003629.3,1395.5925925925926,-0.24659206072888532,0.2271625269095648,-1.085531421417299,0.2776863548305533,0.6127942977713112
Endogenous,GNG7,NM_052847.1,155.88888888888889,0.30695405857576824,0.28346692630741444,1.0828566936337485,0.27887203659107695,0.6127942977713112
Endogenous,ENDOG,NM_004435.2,655.074074074074,0.19735598018822553,0.18243532946881746,1.0817859718446605,0.27934764135963464,0.6127942977713112
Endogenous,RAD50,NM_005732.2,433.25925925925924,0.11392048434459202,0.10712068993142576,1.0634778810472487,0.28756529075919746,0.6261546080225205
Endogenous,TET2,NM_001127208.2,976.6111111111111,-0.1285040067529229,0.12122015452476907,-1.060087798573673,0.2891046581679237,0.6261546080225205
Endogenous,LAMC2,NM_005562.2,476.8703703703704,0.39233652663705737,0.37024458316826364,1.0596685123108303,0.28929543258880996,0.6261546080225205
Housekeeping,FTSJ2,NM_013393.1,593.9629629629629,-0.19489435849643794,0.1842694573209831,-1.057659589005828,0.2902106650326191,0.6261546080225205
Endogenous,HDAC11,NM_024827.3,485.72222222222223,-0.19935874838674061,0.1887883544586188,-1.0559907095881742,0.29097245938128213,0.6261546080225205
Endogenous,DTX3,NM_178502.2,313.1666666666667,0.22155643516265772,0.21002486469291126,1.0549057393114258,0.2914684371212375,0.6261546080225205
Housekeeping,CNOT10,NM_001256741.1,703.1851851851852,-0.13840847177670254,0.1335394206723759,-1.036461526340393,0.29998687948592556,0.6391554378722245
Endogenous,CDKN2B,NM_004936.3,513.7592592592592,-0.3106806042585699,0.30035321134375464,-1.0343841601313712,0.30095660645126054,0.6391554378722245
Endogenous,ARID2,NM_152641.2,1651.3148148148148,-0.16355805383961167,0.15833581273455868,-1.0329820589218675,0.30161229475013646,0.6391554378722245
Endogenous,LEF1,NM_016269.3,328.5740740740741,0.2888680312269156,0.27965149267460243,1.0329572299584948,0.3016239145014992,0.6391554378722245
Endogenous,KRAS,NM_004985.3,1083.7777777777778,0.19252273002488524,0.186938838629596,1.0298701513084354,0.3030709642031237,0.6400447820289696
Endogenous,FANCA,NM_000135.2,386.8333333333333,-0.27477775351985073,0.2677049209143526,-1.0264202562333957,0.30469353404286265,0.6412975395564305
Endogenous,RAC3,NM_005052.2,899.2592592592592,-0.34726671569052087,0.339814688203652,-1.0219296803391937,0.3068141836510056,0.6435866545945337
Endogenous,IKBKG,NM_003639.2,733.074074074074,0.1287022030968666,0.1266276120924603,1.0163834014566389,0.30944684670193673,0.6469308238097536
Endogenous,IDH1,NM_005896.2,884.0370370370371,-0.2286924432482643,0.22748312049515565,-1.0053160988405485,0.3147446655667271,0.6558057747427124
Endogenous,COL2A1,NM_001844.4,839.8148148148148,-0.6485630363523519,0.6502332501064004,-0.9974313621246296,0.3185551746953917,0.6615329127840968
Endogenous,PKMYT1,NM_004203.3,533.5370370370371,0.27708847885501836,0.27906592215908044,0.9929140638571597,0.3207518354347483,0.6638817058998279
Endogenous,SIRT4,NM_012240.1,88.51851851851852,0.20524520479068128,0.20775748931493684,0.9879076102982395,0.3231978979773756,0.6667294385427317
Endogenous,NRAS,NM_002524.3,776.2037037037037,0.1531763656128537,0.15575751598621493,0.9834284056405364,0.3253966356521655,0.6690498482221092
Housekeeping,MTMR14,NM_022485.3,837.7037037037037,-0.11501021222211183,0.11749185769185234,-0.9788781493586631,0.32764018983064835,0.6714468363963616
Endogenous,MAPK3,NM_001040056.1,1482.9814814814815,0.14559089322046503,0.14927819134507853,0.9752991505899897,0.32941189170571394,0.6716195757527033
Endogenous,PRDM1,NM_182907.1,501.4259259259259,-0.21189976366610067,0.2174770760490582,-0.9743544814732592,0.32988056208720257,0.6716195757527033
Endogenous,CBL,NM_005188.2,712.6666666666666,0.14686866847588098,0.15146140374071548,0.9696771906808896,0.33220742333634823,0.6741538265099184
Endogenous,RAC1,NM_198829.1,3269.0925925925926,-0.12809396771792889,0.13244924608850156,-0.9671173789266984,0.33348535860227396,0.6745499299000542
Housekeeping,SAP130,NM_024545.3,791.0555555555555,-0.08956136670587558,0.09324947005813819,-0.96044906904068,0.33682925228602995,0.6791088160977239
Endogenous,NFATC1,NM_172389.1,336.0740740740741,0.24379515493837794,0.2548586660806358,0.9565896215639871,0.3387744292592875,0.6800710494205603
Endogenous,FGFR4,NM_002011.3,115.31481481481481,0.25689662336872365,0.2695778073219041,0.9529590952639592,0.3406107962992671,0.6800710494205603
Housekeeping,PRPF38A,NM_032864.3,1577.9259259259259,-0.09135181151643453,0.09603415686719297,-0.9512429170671668,0.34148107681525713,0.6800710494205603
Endogenous,CDKN2C,NM_001262.2,542.7222222222222,0.2499256461374861,0.2633861158993543,0.9488945356291608,0.34267425402535995,0.6800710494205603
Endogenous,CCNE2,NM_057735.1,300.85185185185185,-0.290975050713094,0.3067037234954795,-0.9487170465257905,0.34276454176252963,0.6800710494205603
Endogenous,BNIP3,NM_004052.2,1604.648148148148,-0.24472917828024338,0.26245776271127985,-0.9324516667066958,0.35110315414816456,0.6930591365541043
Endogenous,BID,NM_197966.1,459.6666666666667,-0.1564739721538089,0.16795994031256853,-0.931614835434065,0.35153561340465,0.6930591365541043
Endogenous,RIN1,NM_004292.2,179.14814814814815,0.18513027422386003,0.1998457025263637,0.9263660508258245,0.35425578078420344,0.6962187742225828
Endogenous,THEM4,NM_053055.4,572.3148148148148,0.1784740471575077,0.19352577784807296,0.9222236393624957,0.3564119349591172,0.6974212109875434
Endogenous,ANGPT1,NM_001146.3,292.25925925925924,-0.33564274873760314,0.36447547287598114,-0.9208925530410415,0.3571065269743601,0.6974212109875434
Endogenous,ETV1,NM_004956.4,280.3888888888889,-0.2648336178100612,0.2892869098156828,-0.9154704510439071,0.3599447080548619,0.7002482374305677
Endogenous,E2F5,NM_001951.3,836.9074074074074,-0.2613238853395809,0.28596308302959933,-0.9138378372866119,0.3608020613406296,0.7002482374305677
Endogenous,ITGB7,NM_000889.1,225.12962962962962,-0.21388068600452873,0.2350874514730108,-0.9097920142670111,0.36293220686493477,0.7021949219778085
Housekeeping,DHX16,NM_001164239.1,557.5370370370371,-0.09792097877541162,0.1080500620662745,-0.906255645788986,0.36480055607363226,0.7036246019624548
Endogenous,DDIT3,NM_004083.4,732.1111111111111,0.15353024746143534,0.17303375047534444,0.887284977870903,0.37492549121892105,0.7209215463869995
Endogenous,BMPR1B,NM_001203.1,316.6666666666667,0.2911183419765982,0.3290881106041894,0.8846212688818182,0.3763609315078955,0.7214549548597505
Endogenous,IL2RA,NM_000417.1,324.3333333333333,0.2610905023604233,0.2978017062741175,0.8767260121743472,0.3806354745087867,0.7260583987069568
Endogenous,PBX1,NM_002585.2,2822.4444444444443,0.16537375238791757,0.1890592922075924,0.8747189860751862,0.3817268269886493,0.7260583987069568
Endogenous,INHBB,NM_002193.2,405.1666666666667,0.2871558010484255,0.33233992460650447,0.8640424450610992,0.3875645742488748,0.7260583987069568
Endogenous,CCND1,NM_053056.2,3718.740740740741,0.28687389944641195,0.33355649592936937,0.8600459081065461,0.3897637367794633,0.7260583987069568
Endogenous,PDGFB,NM_033016.2,201.05555555555554,-0.25479502075168564,0.29650522242393074,-0.859327261316802,0.39015998788480627,0.7260583987069568
Endogenous,UBB,NM_018955.2,18275.425925925927,0.15841734986794148,0.1851508094356216,0.8556125158233481,0.3922121447270633,0.7260583987069568
Endogenous,IL6R,NM_000565.2,520,0.1826274736652645,0.213567583162188,0.855127313617503,0.39248067013067117,0.7260583987069568
Endogenous,CACNA1H,NM_021098.2,192.03703703703704,-0.3041251528909911,0.35649036995960154,-0.8531090276729085,0.3935988455708414,0.7260583987069568
Housekeeping,SLC4A1AP,NM_018158.2,821.2222222222222,-0.10154960709081556,0.11905945371260057,-0.8529319085903729,0.3936970654840058,0.7260583987069568
Endogenous,WNT5B,NM_032642.2,275.6296296296296,-0.3007346415105763,0.35366550540418196,-0.8503363684475975,0.3951381022915663,0.7260583987069568
Endogenous,WNT2B,NM_024494.1,100.48148148148148,0.2235581593401094,0.2635622997694353,0.8482175164493496,0.396316843815814,0.7260583987069568
Endogenous,BAD,NM_004322.3,890.1296296296297,0.1314252058167729,0.15556250032522448,0.8448386053323307,0.3982009567844352,0.7260583987069568
Endogenous,STAT3,NM_139276.2,5489.166666666667,0.1209459117933523,0.14315861738160632,0.8448385015549332,0.3982010147344458,0.7260583987069568
Endogenous,GADD45G,NM_006705.3,168.2962962962963,0.2371415143585963,0.2816781571966633,0.8418881915399204,0.3998505406622563,0.7260583987069568
Endogenous,MAPK9,NM_139068.2,799.425925925926,0.12619862194067089,0.15010952853947857,0.8407102678194133,0.40051026695580216,0.7260583987069568
Endogenous,POLB,NM_002690.1,556.4444444444445,-0.14204230990884287,0.1691272219180124,-0.8398548045547661,0.4009898007741902,0.7260583987069568
Housekeeping,ERCC3,NM_000122.1,585.7592592592592,0.09619100416183911,0.11463868985392035,0.8390797581899407,0.4014245541137907,0.7260583987069568
Endogenous,RASGRF2,NM_006909.1,117.70370370370371,0.2285360763083429,0.272392602780732,0.8389951635078273,0.40147202364810325,0.7260583987069568
Endogenous,LIF,NM_002309.3,353.55555555555554,0.2791183273572195,0.33316173231967255,0.8377862769947486,0.4021507473374816,0.7260583987069568
Endogenous,IL1RAP,NM_002182.2,330.25925925925924,0.18986077563987902,0.2274775453810733,0.8346352398071722,0.4039231143904564,0.7260583987069568
Endogenous,SKP2,NM_005983.2,1350.1851851851852,-0.1596518326626739,0.19138173409569328,-0.8342062183575261,0.40416478763516933,0.7260583987069568
Endogenous,THBS1,NM_003246.2,8164.055555555556,-0.22248604752371856,0.2668383800615159,-0.8337857825115993,0.40440170842907547,0.7260583987069568
Endogenous,MAP3K12,NM_006301.2,203.6851851851852,0.20251641703210557,0.24408399993270857,0.8296996816175466,0.4067086015166247,0.7281018929449918
Endogenous,MAD2L2,NM_001127325.1,1244.9814814814815,0.14055465094288153,0.17001088449512883,0.8267391312049125,0.40838493681600696,0.7290080677259952
Endogenous,AKT2,NM_001626.2,2650.537037037037,0.10549185700357311,0.1284755177664649,0.8211047430478535,0.4115866085999077,0.7311002542118435
Endogenous,TNFRSF10C,NM_003841.2,73.55555555555556,0.17298976351369685,0.21082233358957914,0.8205476173623365,0.41190399555113494,0.7311002542118435
Endogenous,ARID1B,NM_020732.3,1691.7592592592594,-0.09141696330560942,0.11256434647641599,-0.8121307160501546,0.416716629777595,0.7373603459056693
Endogenous,SFRP1,NM_003012.3,3832.4444444444443,0.3591949167120952,0.44331518544825,0.8102472653827589,0.4177980772146088,0.7373603459056693
Endogenous,DUSP6,NM_001946.2,1069.1296296296296,0.22510096784154948,0.2787989046595924,0.8073954527059317,0.41943868595118855,0.7381646930722895
Endogenous,IL11,NM_000641.2,70.70370370370371,-0.22309168792423933,0.28381244504160014,-0.7860532257193282,0.43183630543575086,0.7578423050323178
Endogenous,NFKB1,NM_003998.2,363.6296296296296,-0.13001078871087554,0.16660241571771858,-0.7803655676347349,0.4351757290641326,0.761557525862232
Endogenous,MAPK8IP2,NM_012324.2,359.3703703703704,-0.32859649981592376,0.4224056311605749,-0.77791694895992,0.43661797569533634,0.7619411732722536
Endogenous,TNFRSF10D,NM_003840.3,150.5185185185185,0.20691696222027267,0.26963936229198193,0.7673841106188731,0.44285317286523757,0.7690808435027068
Endogenous,PIK3CB,NM_006219.1,638.2592592592592,-0.1319759932159545,0.1721042767375453,-0.7668373832290906,0.44317820676961756,0.7690808435027068
Endogenous,WNT3,NM_030753.3,118.77777777777777,-0.1634142444416385,0.21495259582033852,-0.7602338730453073,0.44711480090029443,0.7725858174685649
Endogenous,DNMT1,NM_001379.2,1627.462962962963,-0.12362133253706643,0.16281140434592606,-0.7592916051163571,0.4476781382121219,0.7725858174685649
Housekeeping,C10orf76,NM_024541.2,604.5185185185185,0.0809583120012884,0.10728077325829545,0.7546395271254099,0.45046530008359137,0.7752482926852968
Endogenous,PLCB1,NM_182734.1,497.31481481481484,0.2643117040171815,0.35153356210238595,0.7518818471739531,0.4521221156189945,0.7753050714835387
Endogenous,MAPK10,NM_002753.2,172.92592592592592,0.29883907187184633,0.3982162579157475,0.7504441768298499,0.452987232776899,0.7753050714835387
Endogenous,HDAC4,NM_006037.3,406.1666666666667,0.10499761039841173,0.14048465198995255,0.7473955973918144,0.45482480214502535,0.7763174020173994
Endogenous,SMO,NM_005631.3,359.037037037037,0.14391376574565695,0.19398316439372737,0.7418879168996098,0.4581552473233758,0.7779835045664641
Endogenous,PRKAR2B,NM_002736.2,706.5370370370371,0.16912299373065887,0.22803564412571684,0.7416515710913193,0.4582984689821707,0.7779835045664641
Endogenous,FGFR2,NM_000141.4,304.51851851851853,0.2536398645675958,0.34525885905538145,0.7346368034162754,0.4625607176967709,0.7800045589401255
Endogenous,EGFR,NM_201282.1,1081.2592592592594,0.18248242133875867,0.2494874476860129,0.7314292684112029,0.4645169933019029,0.7800045589401255
Endogenous,DUSP4,NM_057158.2,550.9444444444445,-0.23929852196934787,0.328807676189376,-0.7277765675747924,0.4667503708328998,0.7800045589401255
Housekeeping,NOL7,NM_016167.3,1209.4444444444443,-0.11864439704924995,0.16319815655183,-0.7269959389006317,0.4672284435468987,0.7800045589401255
Endogenous,SMAD4,NM_005359.3,1920.7037037037037,0.09442080326630943,0.12992995695164972,0.726705414837056,0.46740643563498546,0.7800045589401255
Endogenous,MAP2K6,NM_002758.3,192.14814814814815,-0.1668854703014807,0.22965245662611025,-0.7266870677250431,0.46741767741405804,0.7800045589401255
Endogenous,PRKX,NM_005044.1,368.3888888888889,0.16666510283995803,0.2297801363541512,0.7253242403124157,0.46825313811172864,0.7800045589401255
Endogenous,ALKBH3,NM_139178.3,380.962962962963,-0.1336078293884668,0.18793202011869337,-0.7109370149061521,0.4771232672894199,0.7926607880568229
Endogenous,SIN3A,NM_015477.1,708.0185185185185,0.09273508526454442,0.13089568834646487,0.7084655456265756,0.47865620105200524,0.7930925884452108
Endogenous,PBRM1,NM_181042.3,950.8148148148148,-0.12543553149779693,0.17764404614107504,-0.7061060261945564,0.48012220443009773,0.7934114943234771
Endogenous,NKD1,NM_033119.3,165.09259259259258,-0.16011096246035955,0.23048462742550377,-0.6946708951863174,0.48726157172219076,0.8030792570976848
Endogenous,EP300,NM_001429.2,2282.777777777778,-0.07181172468197293,0.10371804046416717,-0.6923744833646627,0.48870218584989644,0.8033283952097242
